name,category,phone_number,address,website,latitude,longitude,place_id
"Kishore Sewing Machine Co","industrial equipment supplier","09926372324","PV83+FXQ, 107, Jawahar Marg, next to Uco Bank, below Muthoot finance, Nihalpura, Bombay Bazar, Indore, Madhya Pradesh 452007","https://instagram.com","",""
"Cream Kulture","industrial equipment supplier","","303, Jawahar Marg, near Gouri Collection, Nihalpura, Rajwada, Indore, Madhya Pradesh 452001","","",""
"TS Enterprises","industrial equipment supplier","","C-36, New Siyaganj, Indore, Madhya Pradesh 452007","","22.7223969","75.8666167"
"Shri Gayatri Enterprises","plastic manufacturer","08045476078","Bhawrasla, Indore, Madhya Pradesh 452015","https://shrigayatri.com","22.7839546","75.8396504"
"Amba Plastolite","plastic manufacturer","09826068066","128, Baradana Mandi, Palda, Madhya Pradesh 452001","https://ambaplastolite.com","",""
"Arvind Steel Furniture","wooden furniture manufacturer","09893396666","62, Jawahar Marg, opposite Sanjay Setu, North Toda, Indore, Madhya Pradesh 452004","","",""
"Interio by Godrej","wooden furniture manufacturer","08291287368","Brillant Star, near Bapat Square, Vijay Nagar, Sector E, Scheme No 54, Indore, Madhya Pradesh 452010","https://stores.interio.com","",""
"SV Computers","computer repair centre","07509999134","1494/11, Nanda Nagar, Indore, Madhya Pradesh 452011","","22.7491054","75.8753024"
"Alfa Electronics","electronics repair shop","09713812345","569, Mahatma Gandhi Rd, below Monica Ice Cream Parlour, Opposite High Court, Nehru Park 2, Shivaji Nagar, Indore, Madhya Pradesh 452003","","22.7208732","75.8736267"
"Parshva Enterprises","laptop repair","07314024170","C21 Mall, LG - 40, PU - 4, Orbit Mall, AB Rd, near Malhar &, Vijay Nagar, Indore, Madhya Pradesh 452016","https://lelolaptop.com","",""
"R S Computech","printer repair","08982778757","318, Palhar Nagar, 60 Feet Road, Aerodrum Rd, Indore, Madhya Pradesh 452005","https://rscomputech.ueniweb.com","",""
"Cashify","smartphone repair","08046808855","UG-5, Mishika Tower, Sapna Sangeeta Rd, near Apna Sweets, Sarvoday Nagar, Indore, Madhya Pradesh 452001","https://cashify.in","",""
"Mahak mobile repairing","tablet repair","","Dhar Rd, Anjani Nagar, Sirpur, Indore, Madhya Pradesh 452002","","22.7254286","75.8245981"
"Yoyo Deep Cam Borewell Scanning Camera","video surveillance supplier","07987733853","1 Basement, Sukhsagar Apt, Jati Colony, Ram Bagh, Indore, Madhya Pradesh 452001","","22.7275409","75.8583292"
"Hotel Venus Inn","budget hotel","","jupiter Hospital, Hotel Venus Inn, 93/3, Teen Imli Chauraha, behind Vishesh, Abhinav Nagar, Indore, Madhya Pradesh 452001","","22.6852659","75.8824061"
"Hotel O Balaji","budget hotel","01246201515","69A Scheme No. 91, near Anaj Mandi, Malwa Mill, Indore, Madhya Pradesh 452003","https://oyorooms.com","22.7342871","75.8731229"
"Hotel Manjulam Regency","budget hotel","07042424242","Scheme No 97 ,Part - 4, Type -E, 203, near Gopure Square, Indore, Madhya Pradesh 452009","https://fabhotels.com","",""
"Radisson RED Indore","business hotel","07316748888","29/2, MR 10 Rd, near Radisson Hotel, Scheme 94 Sector CA, Indore, Madhya Pradesh 452010","https://radissonhotels.com","22.7503665","75.9023665"
"CoRe FiTnEsS","gymnasium","09827533479","5 5, mohsn nager, 1, Navlakha Rd, Angad Kapoor Region, Janki Nagar, Indore, Madhya Pradesh 452001","","22.6995008","75.8769331"
"Anandam Yog Studio","yoga studio","09977024607","83, C-Sector, Bakhtawar Ram Nagar, Tilak Nagar, Indore, Madhya Pradesh 452018","","",""
"Artist Shivani Jaiswal || Live Wedding painter","art gallery","09522299958","Scheme No. 51, near, E/414, Sangam Nagar, Indore, Madhya Pradesh 452006","","",""
"MMP Make Moments Perfect (Mini Theater)","cinema hall","07067162527","1st Floor, Shri krishna divine, Mall, Marimata Chouraha, Mari Mata Square, Indore, Madhya Pradesh 452015","https://instagram.com","",""
"Unity Enterprises","fibreboard manufacturer","07314270000","58, Mangal Nagar Opp Patel Motors Near Rajiv Gandhi, Chwok, AB Rd, Madhya Pradesh 452014","","",""
"Mahalaxmi industries pet and glass bottle","plastic manufacturer","08048616360","252, Sector F, Sanwer Road Industrial Area, Indore, Madhya Pradesh 452015","https://mahalaxmiindustries.in","",""
"Maa Bhagwati Electronics","electronics repair shop","","Basement, palika plaza, Phase 1, Siyaganj, Indore, Madhya Pradesh 452001","","22.7188027","75.8653017"
"Pinaki Boys Hostel & Guest House","guest house","09522511888","64, near Mamta Hospital, Ram Rahim Colony, Rau, Indore, Madhya Pradesh 453331","","",""
"Hotel Om Stay Well","hotel","09826067661","Akshay Urja Shop, 33/2, Railway Station Rd, near Akhil Brothers, near Sardar Patel Bridge, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001","https://hotelomstaywell.com","22.7149627","75.8696303"
"Pristine Environmental Associates Pvt. Ltd.","green building consultant","07999539958","63-64, Bengali Square, near PNB Goyal, Manbhavan Nagar, Indore, Madhya Pradesh 452018","https://pristinegroup.org","22.7214709","75.9049486"
"Satguru Spares","auto parts manufacturer","07312535836","Jail Rd, Jail Road, Indore, Madhya Pradesh 452007","","22.721693","75.8617194"
"Samadha Plywood","fibreboard manufacturer","07000965259","G1, Amrit Plaza, 828, opposite Devshri Talkies, Loha Mandi, Indore, Madhya Pradesh 452001","","22.705074","75.8635735"
"Taj Trading","industrial equipment supplier","","24, Mahatma Gandhi Rd, opposite gandhi hall, below punjab bank, Siyaganj, Indore, Madhya Pradesh 452007","https://tradingworld.page.gd","22.7195486","75.8657006"
"Adinath Group","plastic manufacturer","08818888889","Sai Darshan, 101, Bangali Square, above Sapna Sandwich, Mahadev Totla Nagar, Indore, Madhya Pradesh 452020","https://adinathgroup.in","",""
"Sunlight Advertisement","printing press","09926660094","28-A, MR 9 Rd, Sector A, Chandra Nagar, Indore, Madhya Pradesh 452011","","22.7425102","75.8947384"
"Grandeur Homes","wooden furniture manufacturer","","11/6, Meera Path, Dhenu Market, Indore, Madhya Pradesh 452001","https://grandeur-homes.com","22.7215684","75.8702998"
"Bansal Computers","computer repair centre","09691933000","1st floor block b, Silver Mall, 101, RNT Marg, silvermall, South Tukoganj, Indore, Madhya Pradesh 452001","","",""
"ali computer services","computer repair centre","07415948262","silver mall, lg block b, RNT Marg, Indore, Madhya Pradesh 452001","","",""
"Hotel Signum Cityscapes Indore","budget hotel","","QW2J+FXF, Hare Krishna Vihar, Nipania, Indore, Madhya Pradesh 452010","","22.7511954","75.9324367"
"Juststay Sky","budget hotel","","Scheme No:94, Building, Radisson Square, EC-119, near C21 Business Park, Pushp Vihar Colony, Vijay Nagar, Scheme 94 Sector EC, Indore, Madhya Pradesh 452010","https://juststays.in","",""
"HOTEL VENUE INDORE","budget hotel","","28B, Vijay Nagar, Ganga Devi Nagar, Indore, Madhya Pradesh 452010","","",""
"Hotel Mumbai House","hotel","07339906370","A-34, near LIG SQUARE, Mig Colony, New Palasia, Indore, Madhya Pradesh 452011","https://mumbaihousehotels.com","",""
"Carry Hotel Indore","hotel","09981160605","CG-06, Scheme No. 136, QV8M+955, opp. Vibgyor School, near Brilliant Convention Centre, Bulandshahr, Scheme Number 136, Indore, Madhya Pradesh 452010","https://carryhotels.com","",""
"Alpha Unisex Gym and Fitness Center","gymnasium","09754901114","444/4, Scheme No 51, Slice 4, Aranya Nagar, Nanda Nagar, Indore, Madhya Pradesh 452010","","22.7609079","75.8894563"
"Shivi karate classes","martial arts academy","06265509223","road, opposite snehlata ganj, DRP Line, Indore, Madhya Pradesh 452007","https://youtube.com","22.7298621","75.8625324"
"Trumentor Consultant India Pvt Ltd","green building consultant","09993665323","Shagun Arcade, near Vijay Nagar, Near Apna Sweets, Vijay Nagar Circle, Vijay Nagar, Scheme No.54, Ratna Lok Colony, Indore, Madhya Pradesh 452010","https://trumentor.in","",""
"Bonton Technomake Pvt Ltd","fibreboard manufacturer","09522274222","Tehsil Depalpur, Bonton Technomake Pvt Ltd Survey No. 842/6 & 842/7, Dharawara Village, Indore - Dhar Rd, Indore, Madhya Pradesh 453001","https://bontonfurniture.net","",""
"KVA Enterprises","industrial equipment supplier","09926923272","13/1, NORTH HARSIDDHI, New Harsiddhi Nagar, Indore, Madhya Pradesh 452001","","22.7132229","75.8550705"
"Pragya Precision Equipment Private Limited","industrial equipment supplier","09826047777","188, Parivahan Nagar, Indore, Madhya Pradesh 452009","https://pragyaindia.com","",""
"Hotel O by OYO Desire","budget hotel","01246201515","109 Scheme No.134Sector EF, Dhirubhai Ambani hospital, near kokilaben, Scheme 134, Nipania, Indore, Madhya Pradesh 452010","https://oyorooms.com","22.7489825","75.9221061"
"Hotel","budget hotel","","PV7C+FFF, Sarwate Rd, Murai Mohalla, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001","","",""
"HOTEL SHIV CHHAYA","budget hotel","09109044606","near Medanta Hospital, Ratna Lok Colony, Indore, Madhya Pradesh 452010","","22.7488515","75.8989854"
"Hotel Indergarh Heritage","budget hotel","01205244746","97-B, Sector C, Sheetal Nagar, Indore, Madhya Pradesh 452010","https://hotelindergarh.com","22.749592","75.9004708"
"Hotel Ivanna","budget hotel","07509909606","Nariman point, 738, Main Rd, Sector MR-4, Sector R, Mahalaxmi Nagar, Indore, Madhya Pradesh 452010","https://navvarshhospitality.com","",""
"Stanza Living Lucerne House | Boys PG Near Hub Mall Vijay Nagar","hostel","08047622222","Plot No. 19 & 20, Scheme No 78 - II, Vijay Nagar, Part II, Indore, Madhya Pradesh 452010","https://stanzaliving.com","",""
"Aceotel Premier","hotel","","Plot No. A110, Part -1, Phase - 2, Scheme No 78 - III, Vijay Nagar, Indore, Madhya Pradesh 452010","https://aceotel.com","22.77364","75.8963405"
"Chandra Prabhu Manglik Bhavan","event venue","","PRGG+H6G, Aerodrum Rd, Anjani Nagar, Kalani Nagar, Indore, Madhya Pradesh 452005","","",""
"Shri Mahakal Marriage Garden","event venue","","QV49+RWQ, Heera Nagar, Sukhliya, Indore, Madhya Pradesh 452010","","22.7570987","75.8698474"
"Sourabh Constructions & Real Estate","apartment builder","09907023008","Shop No. 7, Ankur Avenue, BF-27, Vijay Nagar, Scheme No 74C, Indore, Madhya Pradesh 452010","","",""
"Ramashri Infratech Pvt. Ltd.","apartment builder","09993764614","1st, Floor, Nand Baba House Plot No. 3/A/1 Akshaydeep Colony MR-9 Road, Opp Motherhood Hospilat Near Lotus Showroom, A.B. Road Indore, 452001, Indore, Madhya Pradesh 452011","https://ramashriinfratech.in","",""
"Rishi Properties","apartment builder","08962221455","1380, Part I, Scheme No 114, Indore, Madhya Pradesh 452010","https://rishiproperties.com","",""
"Galaxy Builders & Developer","apartment builder","","G2, Heera Panna Apartment, Khatiwala Tank Main Rd, Saifee Nagar, Indore, Madhya Pradesh 452014","https://galaxybuilder.in","22.6978302","75.8580668"
"Horizon Buildcon","apartment builder","09109919492","1st Floor, Bakhatgarh Towers, 108, 10/1, New Palasia, Indore, Madhya Pradesh 452001","https://horizonbuildcon.com","22.7279177","75.8853316"
"Maple woods Township","apartment builder","","Mapple wood, Nipania Main Rd, Nipania, Indore, Madhya Pradesh 452010","","",""
"Omaxe Super Corridor","apartment builder","07748943484","Near, Super Corridor, Indore, Madhya Pradesh 452001","https://omaxesupercorridor.com","22.7898584","75.7852076"
"DTHT Buildcon Pvt. Ltd","apartment builder","18005716969","Plot no, 79-B, IDA Commercial Scheme No. 169-B TCS Square, Super Corridor, Indore, Madhya Pradesh 453112","https://dtht.in","22.7749929","75.8178145"
"Aarna Buildcon","apartment builder","08380022222","179, Pragati Nagar Rd, Rajendra Nagar, Rajendra, Pragati Nagar, Indore, Madhya Pradesh 452012","https://aarnabuildcon.in","22.6737572","75.825101"
"Shyama Developers Private limited","apartment builder","","A-94, Star Square, near Maruti Showroom, Scheme 134, Nipania, Indore, Madhya Pradesh 452010","","",""
"Madhur Garments","garment manufacturer","08989688990","9, 3, Ram Bagh, Indore, Madhya Pradesh 452007","","",""
"Indore Hot Properties India Pvt Ltd","apartment builder","09826035980","Vimal Shri Aditi 230, F 101, Tilak Nagar Main Rd, behind MPEB Power House, Savindnagar, Tilak Nagar, Indore, Madhya Pradesh 452018","https://indorehotproperties.com","22.7189894","75.898514"
"Pravesh Homes","apartment builder","","NRK BizPark, 110, Vijay Nagar, Scheme 54 PU4, Indore, Madhya Pradesh 452001","","22.7455869","75.8962588"
"Kajaria Tiles Authorised Showroom - Vrindavan Granite & Tiles","tiles wholesale","08037241310","Chanda, Vrindavan Granite & Tiles, Talawali, AB Rd, opposite Anant Toyota, Dewas Naka, Indore, Madhya Pradesh 452010","https://dealers.kajariaceramics.com","",""
"Indore tiles","tiles wholesale","07566888788","21/1, Paththar Godown Rd, Snehlataganj, Indore, Madhya Pradesh 452003","https://instagram.com","",""
"New Kothari Paridhan","fabric manufacturer","09827243035","16-17 Chipa, Bakhal, near Hotel Giri Shankara, Malharganj, Indore, Madhya Pradesh 452002","https://instagram.com","22.7200883","75.8480766"
"Rooh silhouettes","fabric manufacturer","07000406742","103 palace colony, Manik Bagh Rd, behind six bungalows, Indore, Madhya Pradesh 452007","https://roohsilhouettes.in","",""
"Jamali fabrics","fabric manufacturer","09755309099","216, NOORANI FLATS, SERVICE ROAD, near MANIK BAUGH, Saifee Nagar, Indore, Madhya Pradesh 452014","","22.6967133","75.8551906"
"AMBER TEXTILES UNIFORMS","fabric manufacturer","09826386856","150, Subhash Gate, M.T Cloth Market, Maharaja Tukoji Rao Holker Cloth Market, Indore, Madhya Pradesh 452002","https://amberuniforms.in","",""
"ADONIS COLLECTION","fabric manufacturer","09584323000","2nd FLOOR, B.M.COMPLES, SF-4, 2, Imli Bazar Rd, opp. ARPAN NURSING HOME, Rajwada, Indore, Madhya Pradesh 452002","","",""
"Shree Param Designer Blouses Manufacturers","fabric manufacturer","09752101009","78, Nagar Nigam Rd, near SBI Bank, in front of paras textiles, Nagar Nigam, Indore, Madhya Pradesh 452007","","22.7223403","75.8589755"
"PCTC Group(prakashchand teckchand)","fabric manufacturer","07312406575","PCTC Group Ashirwad House, 32/3, Chhipa Bakhal, Indore, Madhya Pradesh 452002","","",""
"Mikado Trousers","garment manufacturer","07489091120","Shop No. 64, Shiv Vilas Palace, near Indore Hospital, Rajwada, Indore, Madhya Pradesh 452002","","",""
"S.B. Group","building contractor","09584809915","Office no. 206, Dwarka Bhawan, above awadh sweets, Vijay Nagar, Talawali Chanda, Indore, Madhya Pradesh 453771","https://facebook.com","22.7958803","75.9098332"
"PARTH Property Advisor","property developer","","1 floor, apna sweets, Vijay Nagar, Scheme No 54, Indore, Madhya Pradesh 452010","","22.755563","75.8948974"
"EasyWay HD Services","property developer","09300621511","2nd Floor, Tulsi Nagar, E 19, near Namrata Garden, Tulsi Nagar, Nipania, Indore, Madhya Pradesh 452010","https://sites.google.com","",""
"Arham Realty & Developers","property developer","","Royal Diamond Building, 308, Yeshwant Niwas Rd, Sanghi Colony, Yeshwant Colony, Indore, Madhya Pradesh 452001","","",""
"Lord Construction & Real Estate","property developer","09993990292","shagun sterling tower, M12, above apna sweets, Vijay Nagar, Ratna Lok Colony, Indore, Madhya Pradesh 452010","","",""
"Bhawan Real Estate Indore","real estate agency","09303359622","267, AM, Scheme No 140, Indore, Madhya Pradesh 452016","https://bhawanrealestate.com","22.7102344","75.9112066"
"floor.estate","real estate agency","09109122725","Shail go arcade, 3, Main Rd, near ICICI Bank, Mahalaxmi Nagar, Indore, Madhya Pradesh 452010","https://floor.estate","",""
"Ambika Builders & Real Estate","real estate agency","09770147240","Bombay Hospital, 349A MAHALAXMI NAGAR MAIN ROAD CLOSE, TO, SQUARE, near EXIDE CARE, Indore, Madhya Pradesh 452010","https://facebook.com","22.7538244","75.9081032"
"Aradhya Property Real Estate Indore","real estate agency","","22B, LIG Link Rd, Shree Nagar Ext, Anurag Nagar, Indore, Madhya Pradesh 452003","https://aradhya-property.business.site","",""
"Indore Property Hub","real estate agency","09098882829","90, near HP Petrol Pump, Bhagyashree Colony, Indore, Madhya Pradesh 452010","https://instagram.com","22.7507907","75.898037"
"Alpha Realty","real estate agency","09516333345","UG 43, Opposite Raghunath Prasad Petrol Pump, Vijay Nagar, Scheme 54 PU4, Indore, Madhya Pradesh 452010","https://alpharealtor.in","22.7453065","75.8942294"
"Next Property","real estate agency","09685242511","Office No 16 Lower Ground, AB Rd, Opposite Raghunath Prasad Petrol Pump, Vijay Nagar, Scheme 54 PU4, Indore, Madhya Pradesh 452010","https://youtube.com","22.7453065","75.8942294"
"Srajan Real Estate and Finance Services","real estate broker","09977923456","598, MR-6, RR Avenue, Tulsi Nagar, Mahalaxmi Nagar, Indore, Madhya Pradesh 452010","","22.762502","75.9149973"
"Property Consultant indore","real estate consultant","","Scheme no. 151, Plot no. 2A, 169 B, Super Corridor, Bada Bangarda, Indore, Madhya Pradesh 453112","https://instagram.com","22.7541479","75.8020367"
